id,date,asset,liability
4145,9/30/2002,436244,358020
4146,12/31/2002,280897,254005
4146,3/31/2002,279046,253055
4146,6/30/2002,282843,255024
4146,9/30/2002,281232,253290
4147,3/31/2002,24698,22185
4147,6/30/2002,24671,21930
4147,12/31/2002,24091,21289
4147,9/30/2002,24067,21221
4148,12/31/2002,110376,101226
4148,3/31/2002,109912,100960
4148,6/30/2002,111537,102466
4148,9/30/2002,110128,100851
4155,12/31/2002,6824,5981
4155,3/31/2002,7724,6878
4155,6/30/2002,7590,6731
4155,9/30/2002,7305,6427
4156,12/31/2002,50337,44820
4156,3/31/2002,50113,45021
4156,6/30/2002,46943,41568
4156,9/30/2002,47736,42039
416,12/31/2002,70878,65039
416,3/31/2002,61055,55458
416,6/30/2002,65320,59867
416,9/30/2002,68062,62520
4160,12/31/2002,62749,56188
4160,3/31/2002,61961,55486
4160,6/30/2002,61181,54573
4160,9/30/2002,61448,55020
4161,12/31/2002,71545,55394
4161,3/31/2002,72589,57439
4161,6/30/2002,74357,58472
4161,9/30/2002,72226,55786
4163,3/31/2002,54682,47327
4163,12/31/2002,55499,47715
4163,6/30/2002,55095,47367
4163,9/30/2002,54973,47084
4167,12/31/2002,3310000,2850000
4167,3/31/2002,3140000,2700000
4167,6/30/2002,2970000,2520000
4167,9/30/2002,2670000,2210000
417,12/31/2002,22917,20610
417,3/31/2002,24567,22458
417,6/30/2002,23965,21744
417,9/30/2002,22405,20125
4170,12/31/2002,106345,92302
4170,3/31/2002,112559,99065
4170,6/30/2002,110986,96770
4170,9/30/2002,107016,92470
4171,12/31/2002,135763,126586
4171,3/31/2002,124048,115531
4171,6/30/2002,123043,114159
4171,9/30/2002,123204,114152
4173,12/31/2002,97065,83275
4173,3/31/2002,93622,80460
4173,6/30/2002,94875,81199
4173,9/30/2002,94835,81228
4174,12/31/2002,25608,22907
4174,3/31/2002,26384,23899
4174,6/30/2002,25133,22539
4174,9/30/2002,25468,22799
4177,12/31/2002,49702,43984
4177,3/31/2002,47905,42825
4177,6/30/2002,48060,42671
4177,9/30/2002,47761,42277
4178,12/31/2002,200954,185418
4178,3/31/2002,179434,166596
4178,6/30/2002,184017,170730
4178,9/30/2002,199070,184781
418,12/31/2002,40316,36980
418,3/31/2002,46377,43186
418,6/30/2002,43739,40374
418,9/30/2002,41941,38570
4180,12/31/2002,26797,24273
4180,3/31/2002,23723,21524
4180,6/30/2002,24895,22623
4180,9/30/2002,26442,24049
4181,12/31/2002,133274,121381
4181,3/31/2002,134722,122740
4181,6/30/2002,133497,121430
4181,9/30/2002,132293,119365
4185,12/31/2002,126883,111853
4185,3/31/2002,124285,110360
4185,6/30/2002,125818,111417
4185,9/30/2002,124516,109750
4187,12/31/2002,139645,124250
4187,3/31/2002,134512,118421
4187,6/30/2002,135430,118632
4187,9/30/2002,137660,120562
419,12/31/2002,25422,23102
419,3/31/2002,25622,23454
419,6/30/2002,25418,23153
419,9/30/2002,25882,23551
4190,12/31/2002,430987,390936
4190,3/31/2002,401437,364268
4190,6/30/2002,415986,377086
4190,9/30/2002,420551,380149
4191,12/31/2002,108305,99233
4191,3/31/2002,108017,99219
4191,6/30/2002,109563,100560
4191,9/30/2002,105861,96881
4193,12/31/2002,57046,45573
4193,3/31/2002,59101,48401
4193,6/30/2002,57236,46116
4193,9/30/2002,56813,45258
4195,12/31/2002,34063,29355
4195,3/31/2002,33040,28550
4195,6/30/2002,31179,26642
4195,9/30/2002,31726,27041
4196,12/31/2002,32860,28733
4196,3/31/2002,30866,26999
4196,6/30/2002,29967,25933
4196,9/30/2002,30991,26820
4198,12/31/2002,49770,44350
4198,3/31/2002,46809,41407
4198,6/30/2002,51133,45660
4198,9/30/2002,49415,43759
4199,12/31/2002,80148,74043
4199,3/31/2002,79974,73674
4199,6/30/2002,78309,72161
4199,9/30/2002,80478,74261
420,12/31/2002,21956,18708
420,3/31/2002,21769,18767
420,6/30/2002,21861,18771
420,9/30/2002,22408,19160
4201,12/31/2002,1350000,1230000
4201,3/31/2002,1220000,1110000
4201,6/30/2002,1270000,1160000
4201,9/30/2002,1300000,1180000
4204,12/31/2002,38915,34433
4204,3/31/2002,39831,35599
4204,6/30/2002,40536,36248
4204,9/30/2002,39439,35078
4208,12/31/2002,63167,55475
4208,3/31/2002,58967,51372
4208,6/30/2002,57090,48881
4208,9/30/2002,58104,49566
4209,12/31/2002,34579,29177
4209,3/31/2002,35579,29915
4209,6/30/2002,36068,30098
4209,9/30/2002,34517,28472
421,12/31/2002,72237,61334
421,3/31/2002,74614,64206
421,6/30/2002,74850,64182
421,9/30/2002,72046,60846
4211,12/31/2002,57661,52309
4211,3/31/2002,54043,49286
4211,6/30/2002,53748,48773
4211,9/30/2002,55725,50456
4214,12/31/2002,9980000,9300000
4214,3/31/2002,8700000,8130000
4214,6/30/2002,9150000,8520000
4214,9/30/2002,9960000,9280000
4217,12/31/2002,18710,15687
4217,3/31/2002,19273,16543
4217,6/30/2002,18453,15555
4217,9/30/2002,18703,15679
4218,12/31/2002,103323,93924
4218,3/31/2002,102287,93443
4218,6/30/2002,97198,87868
4218,9/30/2002,99749,90303
4219,12/31/2002,119569,107116
4219,3/31/2002,115638,103901
4219,6/30/2002,114521,103067
4219,9/30/2002,117481,105735
422,12/31/2002,73775,62734
422,3/31/2002,74342,63851
422,6/30/2002,74450,63766
422,9/30/2002,73324,61922
4222,12/31/2002,39808,32072
4222,3/31/2002,38746,31167
4222,6/30/2002,38875,30965
4222,9/30/2002,39772,31681
4223,12/31/2002,13026,11390
4223,3/31/2002,14323,12804
4223,6/30/2002,13341,11724
4223,9/30/2002,13048,11355
4225,12/31/2002,20903,19417
4225,3/31/2002,19219,17826
4225,6/30/2002,18996,17561
4225,9/30/2002,20390,18961
4228,12/31/2002,119674,109279
4228,6/30/2002,115772,105222
4228,9/30/2002,121736,110764
4228,3/31/2002,106063,96211
4232,12/31/2002,37584,33899
4232,3/31/2002,39653,36253
4232,6/30/2002,38848,35258
4232,9/30/2002,38059,34290
4235,12/31/2002,122666,112463
4235,3/31/2002,124995,116116
4235,6/30/2002,124972,115109
4235,9/30/2002,126390,116216
4236,3/31/2002,68918,61466
4236,12/31/2002,141840,125239
4236,6/30/2002,67973,60047
4236,9/30/2002,140601,123125
4239,12/31/2002,896247,796182
4239,3/31/2002,860090,769278
4239,6/30/2002,853735,760372
4239,9/30/2002,876731,780357
4241,12/31/2002,76707,69296
4241,3/31/2002,75538,68575
4241,6/30/2002,76831,69544
4241,9/30/2002,76464,68614
4247,12/31/2002,195444,181551
4247,3/31/2002,192034,179535
4247,6/30/2002,193967,180904
4247,9/30/2002,203566,189786
4255,12/31/2002,829779,758861
4255,3/31/2002,733548,673970
4255,6/30/2002,771622,707720
4255,9/30/2002,817728,750158
4256,12/31/2002,493081,452377
4256,3/31/2002,435096,399001
4256,6/30/2002,476633,438804
4256,9/30/2002,495987,456090
4264,12/31/2002,602504,521874
4264,3/31/2002,304579,250618
4264,6/30/2002,594036,519032
4264,9/30/2002,621570,543059
428,12/31/2002,56046,48892
428,3/31/2002,55924,48200
428,6/30/2002,58106,50675
428,9/30/2002,55813,48028
4288,12/31/2002,131375,120393
4288,3/31/2002,116423,106383
4288,6/30/2002,124560,114120
4288,9/30/2002,122307,111549
429,12/31/2002,41866,38587
429,3/31/2002,38525,35549
429,6/30/2002,38944,35890
429,9/30/2002,41896,38707
4290,12/31/2002,82069,72500
4290,3/31/2002,79661,70374
4290,6/30/2002,76213,66558
4290,9/30/2002,79762,69797
4297,12/31/2002,17300000,15800000
4297,3/31/2002,16300000,14900000
4297,6/30/2002,16200000,14800000
4297,9/30/2002,16600000,15100000
43,3/31/2002,12825,11364
4318,12/31/2002,123439,109798
4318,3/31/2002,119736,106393
4318,6/30/2002,121450,107585
4318,9/30/2002,121785,107594
4319,12/31/2002,198224,171944
4319,3/31/2002,183564,159373
4319,6/30/2002,190067,165036
4319,9/30/2002,193015,167087
432,12/31/2002,77826,72324
432,3/31/2002,84411,78645
432,6/30/2002,79948,73563
432,9/30/2002,77022,70906
4324,12/31/2002,212877,197314
4324,3/31/2002,210554,196177
4324,6/30/2002,220981,206149
4324,9/30/2002,210177,195040
4331,12/31/2002,14416,12557
4331,3/31/2002,14592,12872
4331,6/30/2002,14511,12682
4331,9/30/2002,14253,12335
4342,12/31/2002,110378,102255
4342,3/31/2002,105936,97871
4342,6/30/2002,111144,103066
4342,9/30/2002,108918,100811
4345,3/31/2002,12400000,11200000
4345,6/30/2002,13300000,12100000
4347,12/31/2002,47100000,43600000
4347,3/31/2002,33700000,30500000
4347,6/30/2002,32500000,29400000
4347,9/30/2002,38400000,35300000
4353,12/31/2002,202986,187268
4353,3/31/2002,203756,187038
4353,6/30/2002,211022,195809
4353,9/30/2002,205286,189418
436,12/31/2002,400834,361606
436,3/31/2002,362300,326590
436,6/30/2002,381417,344574
436,9/30/2002,397297,359011
4360,12/31/2002,718345,664456
4360,3/31/2002,591950,543219
4360,6/30/2002,643238,592445
4360,9/30/2002,697977,644585
4364,12/31/2002,196156,178684
4364,3/31/2002,174076,158668
4364,6/30/2002,183736,167071
4364,9/30/2002,187847,170088
4365,12/31/2002,799444,732948
4365,3/31/2002,774016,708008
4365,6/30/2002,827135,761865
4365,9/30/2002,786494,719729
4371,12/31/2002,111479,102018
4371,3/31/2002,111833,102304
4371,6/30/2002,111453,102728
4371,9/30/2002,111471,102307
4382,12/31/2002,1300000,1160000
4382,3/31/2002,1280000,1150000
4382,6/30/2002,1290000,1160000
4382,9/30/2002,1280000,1130000
4386,12/31/2002,54760,49477
4386,3/31/2002,51788,47086
4386,6/30/2002,52825,47772
4386,9/30/2002,53834,48497
4392,12/31/2002,2850000,2580000
4392,3/31/2002,2910000,2670000
4392,6/30/2002,2920000,2650000
4392,9/30/2002,2850000,2580000
4398,12/31/2002,80611,74184
4398,3/31/2002,63458,57098
4398,6/30/2002,72900,66252
4398,9/30/2002,65972,59777
4399,12/31/2002,199220,172848
4399,3/31/2002,200424,174422
4399,6/30/2002,203970,177752
4399,9/30/2002,199241,172792
4405,12/31/2002,40803,36656
4405,3/31/2002,41718,37633
4405,6/30/2002,41015,36797
4405,9/30/2002,42972,38740
441,12/31/2002,945621,847985
441,3/31/2002,919796,830605
441,6/30/2002,920537,826829
441,9/30/2002,948992,852571
4417,12/31/2002,189754,174136
4417,3/31/2002,186176,170595
4417,6/30/2002,189599,174230
4417,9/30/2002,192001,175975
4419,12/31/2002,240310,219318
4419,3/31/2002,243277,222614
4419,6/30/2002,254903,233690
4419,9/30/2002,244821,223664
4421,12/31/2002,41305,37523
4421,3/31/2002,38508,35236
4421,6/30/2002,38839,35353
4421,9/30/2002,40686,37024
4432,12/31/2002,117049,108307
4432,3/31/2002,132485,123329
4432,6/30/2002,125910,116963
4432,9/30/2002,122364,113933
4433,12/31/2002,759520,684300
4433,3/31/2002,751281,688872
4433,6/30/2002,729090,661663
4433,9/30/2002,747555,674650
4439,12/31/2002,255743,225576
4439,3/31/2002,257058,230026
4439,6/30/2002,245245,216781
4439,9/30/2002,257055,227421
444,12/31/2002,155200,143189
444,3/31/2002,148513,133289
444,6/30/2002,144043,132760
444,9/30/2002,155285,143277
4440,12/31/2002,51822,47267
4440,3/31/2002,52422,48096
4440,6/30/2002,51999,47584
4440,9/30/2002,51155,46709
4442,12/31/2002,44755,38879
4442,3/31/2002,45412,39801
4442,6/30/2002,43335,37640
4442,9/30/2002,43357,37579
4444,12/31/2002,148824,136320
4444,3/31/2002,142101,128509
4444,6/30/2002,141895,128213
4444,9/30/2002,142136,127830
4448,12/31/2002,8640000,7960000
4448,3/31/2002,7630000,6950000
4448,6/30/2002,7130000,6420000
4448,9/30/2002,7830000,7110000
445,12/31/2002,239033,218357
445,3/31/2002,226980,208093
445,6/30/2002,230945,211225
445,9/30/2002,236739,216156
4456,12/31/2002,99116,91012
4456,3/31/2002,96009,88699
4456,6/30/2002,94910,87031
4456,9/30/2002,96189,88235
4457,12/31/2002,24580,22421
4457,3/31/2002,22913,20856
4457,6/30/2002,23988,21835
4457,9/30/2002,23489,21272
4464,12/31/2002,87631,74865
4464,3/31/2002,83765,72359
4464,6/30/2002,86205,74236
4464,9/30/2002,87425,74984
4465,12/31/2002,245077,225395
4465,3/31/2002,229656,210422
4465,6/30/2002,235068,214919
4465,9/30/2002,244669,223691
4471,12/31/2002,53061,48208
4471,3/31/2002,51664,47301
4471,6/30/2002,50651,46125
4471,9/30/2002,50673,45970
4476,12/31/2002,25798,22254
4476,3/31/2002,26710,22784
4476,6/30/2002,25175,21173
4476,9/30/2002,27020,23012
4477,12/31/2002,56931,48439
4477,3/31/2002,52034,43859
4477,6/30/2002,54030,45629
4477,9/30/2002,54126,45439
4481,12/31/2002,46705,43056
4481,3/31/2002,47217,43767
4481,6/30/2002,45500,41765
4481,9/30/2002,46059,42145
4482,12/31/2002,68527,62371
4482,3/31/2002,74544,68544
4482,6/30/2002,65928,59526
4482,9/30/2002,76059,69479
4485,12/31/2002,84079,75288
4485,3/31/2002,81802,73582
4485,6/30/2002,81399,72947
4485,9/30/2002,82564,73880
4494,12/31/2002,22824,17566
4494,3/31/2002,22217,17186
4494,6/30/2002,23045,17919
4494,9/30/2002,22900,17680
4498,12/31/2002,54267,48412
4498,3/31/2002,54146,49076
4498,6/30/2002,55039,49427
4498,9/30/2002,52788,46861
4503,12/31/2002,90751,82754
4503,3/31/2002,86912,79403
4503,6/30/2002,87697,80091
4503,9/30/2002,86741,78981
4506,12/31/2002,571301,521293
4506,3/31/2002,556505,511357
4506,6/30/2002,545003,497297
4506,9/30/2002,577139,528340
4509,12/31/2002,65488,58532
4509,3/31/2002,67752,61158
4509,6/30/2002,63157,56664
4509,9/30/2002,71228,64468
4511,12/31/2002,163815,146741
4511,3/31/2002,167218,150173
4511,6/30/2002,168674,151504
4511,9/30/2002,163175,146753
4514,12/31/2002,75834,68891
4514,3/31/2002,73115,66475
4514,6/30/2002,72798,65961
4514,9/30/2002,74255,67298
4516,12/31/2002,99209,91871
4516,3/31/2002,97449,91648
4516,6/30/2002,97291,90830
4516,9/30/2002,97098,89797
4519,12/31/2002,142457,126634
4519,3/31/2002,143872,128765
4519,6/30/2002,146065,130623
4519,9/30/2002,145826,130130
4522,12/31/2002,24779,23108
4522,3/31/2002,26840,25123
4522,6/30/2002,25871,24149
4522,9/30/2002,24906,23202
4526,12/31/2002,77080,70255
4526,3/31/2002,75912,69094
4526,6/30/2002,79694,73050
4526,9/30/2002,79675,72879
4527,12/31/2002,9642,7970
4527,3/31/2002,9553,7967
4527,6/30/2002,9142,7494
4527,9/30/2002,9398,7701
4530,12/31/2002,35404,32250
4530,3/31/2002,35071,31119
4530,6/30/2002,34171,30043
4530,9/30/2002,32980,28707
4533,12/31/2002,929506,847718
4533,3/31/2002,910022,834379
4533,6/30/2002,923655,844471
4533,9/30/2002,901221,818600
4534,12/31/2002,1100000,990911
4534,3/31/2002,969782,870434
4534,6/30/2002,1020000,922765
4534,9/30/2002,1070000,964969
4536,12/31/2002,863914,797937
4536,3/31/2002,837028,773862
4536,6/30/2002,838920,775564
4536,9/30/2002,861040,796138
4537,12/31/2002,359492,324562
4537,3/31/2002,329398,301728
4537,6/30/2002,340780,308930
4537,9/30/2002,346826,312424
4539,12/31/2002,249488,223256
4539,3/31/2002,246093,219855
4539,6/30/2002,243615,217975
4539,9/30/2002,243315,217037
4540,12/31/2002,130706,117028
4540,3/31/2002,127166,114441
4540,6/30/2002,128121,114936
4540,9/30/2002,126686,113036
4542,12/31/2002,473450,424494
4542,3/31/2002,461464,413115
4542,6/30/2002,461614,412638
4542,9/30/2002,479357,429783
4546,12/31/2002,231184,193923
4546,3/31/2002,220039,186284
4546,6/30/2002,218608,183211
4546,9/30/2002,218931,182113
4549,12/31/2002,315905,287497
4549,3/31/2002,315298,288899
4549,6/30/2002,308535,281346
4549,9/30/2002,316967,288958
4551,12/31/2002,116313,106788
4551,3/31/2002,118264,108849
4551,6/30/2002,114239,104811
4551,9/30/2002,112334,102856
4555,12/31/2002,105908,94600
4555,3/31/2002,94335,85383
4555,6/30/2002,91902,82743
4555,9/30/2002,104590,92917
4556,12/31/2002,57041,50864
4556,3/31/2002,53291,47649
4556,6/30/2002,53874,48041
4556,9/30/2002,54550,48515
4569,12/31/2002,247430,225946
4569,3/31/2002,237674,216569
4569,6/30/2002,236690,215408
4569,9/30/2002,239594,218299
4581,3/31/2002,49059,44542
4581,6/30/2002,48912,44121
4581,9/30/2002,46736,41746
4581,12/31/2002,47205,42119
45826,12/31/2002,447648,408679
45826,3/31/2002,394532,358086
45826,6/30/2002,420113,382346
45826,9/30/2002,453123,414227
4598,12/31/2002,66748,59100
4598,3/31/2002,67664,60885
4598,6/30/2002,66921,59656
4598,9/30/2002,66616,58911
46,12/31/2002,128275,117949
46,3/31/2002,127777,118695
46,6/30/2002,130399,120878
46,9/30/2002,129784,119658
4606,12/31/2002,24500,21858
4606,3/31/2002,25081,22621
4606,6/30/2002,25293,22772
4606,9/30/2002,25390,22810
4609,12/31/2002,99450,91286
4609,3/31/2002,93790,85270
4609,6/30/2002,95669,87655
4609,9/30/2002,95196,86809
4611,12/31/2002,63640,56196
4611,3/31/2002,62830,55818
4611,6/30/2002,62297,55021
4611,9/30/2002,64456,56915
4614,12/31/2002,85808,77607
4614,3/31/2002,82432,74749
4614,6/30/2002,84693,76610
4614,9/30/2002,86117,77820
4615,3/31/2002,34497,28160
4615,6/30/2002,35399,30650
4615,9/30/2002,35003,30344
4619,12/31/2002,152278,135986
4619,3/31/2002,158367,142618
4619,6/30/2002,152461,136207
4619,9/30/2002,150920,134238
4620,12/31/2002,38548,34865
4620,3/31/2002,36141,32672
4620,6/30/2002,35539,31894
4620,9/30/2002,37075,33316
4621,12/31/2002,49775,45336
4621,3/31/2002,43891,40164
4621,6/30/2002,44968,40819
4621,9/30/2002,45323,40941
4624,12/31/2002,81453,75131
4624,3/31/2002,75086,68902
4624,6/30/2002,73049,66841
4624,9/30/2002,76117,69972
4626,12/31/2002,31888,28609
4626,6/30/2002,22742,20469
4626,9/30/2002,26497,23775
4626,3/31/2002,20099,18189
4628,12/31/2002,78948,69684
4628,3/31/2002,52110,46152
4628,6/30/2002,82192,72779
4628,9/30/2002,82458,72725
4629,12/31/2002,45734,40485
4629,3/31/2002,40499,35918
4629,6/30/2002,41517,36658
4629,9/30/2002,43831,38736
463,12/31/2002,496566,437940
463,3/31/2002,483407,428977
463,6/30/2002,497225,440646
463,9/30/2002,505239,446390
4630,12/31/2002,53585,48183
4630,3/31/2002,48768,43596
4630,6/30/2002,49562,44265
4630,9/30/2002,49423,44009
4633,12/31/2002,40246,36073
4633,3/31/2002,35164,30885
4633,6/30/2002,34844,30486
4633,9/30/2002,38972,34604
4636,12/31/2002,58422,53181
4636,3/31/2002,56719,52157
4636,6/30/2002,58005,52969
4636,9/30/2002,58250,53214
4638,12/31/2002,56199,52112
4638,3/31/2002,51258,47262
4638,6/30/2002,52474,48192
4638,9/30/2002,51863,47465
4640,12/31/2002,39649,36175
4640,3/31/2002,35386,32485
4640,6/30/2002,37518,34364
4640,9/30/2002,40449,37071
4643,12/31/2002,97149,89221
4643,3/31/2002,88281,81168
4643,6/30/2002,92440,84769
4643,9/30/2002,91174,82994
4645,12/31/2002,17171,13929
4645,3/31/2002,15615,12532
4645,6/30/2002,15568,12340
4645,9/30/2002,14720,11473
4646,12/31/2002,50360,46668
4646,3/31/2002,44171,40954
4646,6/30/2002,46600,43243
4646,9/30/2002,48696,44720
4649,12/31/2002,104870,94284
4649,3/31/2002,114463,104764
4649,6/30/2002,112004,101875
4649,9/30/2002,111433,101089
4650,12/31/2002,35442,31779
4650,3/31/2002,34570,31022
4650,6/30/2002,34588,30957
4650,9/30/2002,35329,31672
4652,12/31/2002,20029,17810
4652,3/31/2002,19281,17145
4652,6/30/2002,19944,17619
4652,9/30/2002,20729,18462
4654,12/31/2002,48288,38994
4654,3/31/2002,46260,37422
4654,6/30/2002,47616,38602
4654,9/30/2002,49580,40326
4656,12/31/2002,16554,14974
4656,3/31/2002,15999,14410
4656,6/30/2002,16188,14596
4656,9/30/2002,17061,15495
4660,12/31/2002,40328,36885
4660,3/31/2002,38050,35136
4660,6/30/2002,38992,35879
4660,9/30/2002,40400,37119
4664,12/31/2002,48298,45134
4664,3/31/2002,44925,41730
4664,6/30/2002,45802,42585
4664,9/30/2002,43278,40063
4666,12/31/2002,510016,458225
4666,3/31/2002,467909,417461
4666,6/30/2002,464502,410837
4666,9/30/2002,469966,412995
4667,12/31/2002,233860,214686
4667,3/31/2002,198460,181379
4667,6/30/2002,202378,183726
4667,9/30/2002,226490,207057
4668,12/31/2002,28016,24617
4668,3/31/2002,26162,23045
4668,6/30/2002,25978,22735
4668,9/30/2002,26249,22858
4672,12/31/2002,69064,63038
4672,3/31/2002,66658,60829
4672,6/30/2002,67509,61455
4672,9/30/2002,65851,59557
4673,12/31/2002,268021,239460
4673,3/31/2002,258121,230617
4673,6/30/2002,258549,230686
4673,9/30/2002,267446,239014
4675,12/31/2002,5683,5067
4675,3/31/2002,5978,5376
4675,6/30/2002,5884,5245
4675,9/30/2002,5871,5204
4678,12/31/2002,145137,133955
4678,3/31/2002,133091,123226
4678,6/30/2002,129878,119439
4678,9/30/2002,128487,117431
4683,3/31/2002,8898,7785
4683,6/30/2002,8685,7556
4683,9/30/2002,9576,8437
4683,12/31/2002,9653,8509
4684,12/31/2002,97614,88559
4684,3/31/2002,89693,80613
4684,6/30/2002,92070,82968
4684,9/30/2002,93153,84118
4686,12/31/2002,96411,87951
4686,3/31/2002,94725,86522
4686,6/30/2002,92660,84430
4686,9/30/2002,96323,87864
4688,12/31/2002,23608,19713
4688,3/31/2002,25366,21530
4688,6/30/2002,24367,20362
4688,9/30/2002,23452,19554
4690,12/31/2002,35440,31180
4690,3/31/2002,34646,30400
4690,6/30/2002,34580,30316
4690,9/30/2002,35477,31090
4692,12/31/2002,7066,6017
4692,3/31/2002,6639,5674
4692,6/30/2002,8245,7250
4692,9/30/2002,6487,5462
4693,12/31/2002,37273,34398
4693,3/31/2002,36260,33453
4693,6/30/2002,35932,33066
4693,9/30/2002,35478,32556
4694,12/31/2002,67328,60118
4694,3/31/2002,64117,57307
4694,6/30/2002,65434,58101
4694,9/30/2002,65901,58111
4697,12/31/2002,439034,398870
4697,3/31/2002,375732,339186
4697,6/30/2002,396081,357805
4697,9/30/2002,387416,347693
47,12/31/2002,320762,283157
47,3/31/2002,320233,288646
47,6/30/2002,322005,287473
47,9/30/2002,323461,286549
4701,12/31/2002,63259,54914
4701,3/31/2002,61428,53427
4701,6/30/2002,61725,53472
4701,9/30/2002,61857,53413
4702,12/31/2002,595937,535300
4702,3/31/2002,509703,450195
4702,6/30/2002,526221,465201
4702,9/30/2002,541189,479879
4705,12/31/2002,499513,429575
4705,3/31/2002,391021,332942
4705,6/30/2002,401250,341836
4705,9/30/2002,531709,463131
4707,12/31/2002,146333,133452
4707,3/31/2002,137829,125623
4707,6/30/2002,143005,130183
4707,9/30/2002,143141,130237
4709,12/31/2002,71090,64735
4709,3/31/2002,69193,62717
4709,6/30/2002,74832,68401
4709,9/30/2002,72569,66142
4712,12/31/2002,86703,78329
4712,3/31/2002,88774,80711
4712,6/30/2002,92817,84482
4712,9/30/2002,89924,81478
4713,12/31/2002,99423,90515
4713,3/31/2002,98772,90776
4713,6/30/2002,105513,96826
4713,9/30/2002,98195,88900
4715,12/31/2002,23367,19125
4715,3/31/2002,23046,18827
4715,6/30/2002,22718,18647
4715,9/30/2002,23365,19176
4717,12/31/2002,159090,143406
4717,3/31/2002,150748,135293
4717,6/30/2002,150259,134056
4717,9/30/2002,146731,130223
4719,12/31/2002,19895,18468
4719,3/31/2002,17786,16437
4719,6/30/2002,18802,17398
4719,9/30/2002,19558,18110
4722,12/31/2002,56402,43783
4722,3/31/2002,67333,55777
4722,6/30/2002,65150,52906
4722,9/30/2002,61008,48461
4723,12/31/2002,39194,35978
4723,3/31/2002,38264,35681
4723,6/30/2002,38365,35561
4723,9/30/2002,39794,36577
4728,12/31/2002,20709,17943
4728,3/31/2002,19283,16548
4728,6/30/2002,20096,17282
4728,9/30/2002,19735,16858
4731,12/31/2002,122380,111344
4731,3/31/2002,85707,77823
4731,6/30/2002,86345,78271
4731,9/30/2002,81378,73250
4734,12/31/2002,54939,50740
4734,3/31/2002,49932,46107
4734,6/30/2002,49976,46024
4734,9/30/2002,54165,50160
4735,12/31/2002,62500,56842
4735,3/31/2002,58422,53197
4735,6/30/2002,58718,53222
4735,9/30/2002,60401,54690
4736,12/31/2002,48147,44989
4736,9/30/2002,47035,44036
4736,3/31/2002,48374,45527
4736,6/30/2002,47955,45061
4738,12/31/2002,108930,102805
4738,3/31/2002,89186,83587
4738,6/30/2002,102287,96492
4738,9/30/2002,97483,91511
4739,12/31/2002,116207,105771
4739,3/31/2002,108533,99076
4739,6/30/2002,111764,101652
4739,9/30/2002,111876,101075
4741,12/31/2002,63023,57181
4741,3/31/2002,60449,54945
4741,6/30/2002,60723,54971
4741,9/30/2002,60158,54296
4744,12/31/2002,490705,449311
4744,3/31/2002,456127,419465
4744,6/30/2002,457571,418767
4744,9/30/2002,477632,436882
4746,12/31/2002,103527,95746
4746,3/31/2002,98295,91297
4746,6/30/2002,99872,92641
4746,9/30/2002,100656,93080
4748,12/31/2002,40834,36146
4748,3/31/2002,39869,35369
4748,6/30/2002,40523,35659
4748,9/30/2002,40208,35172
4751,12/31/2002,310950,286242
4751,3/31/2002,94363,87490
4751,6/30/2002,92749,85740
4751,9/30/2002,94529,88381
4752,12/31/2002,24486,21768
4752,3/31/2002,23326,20717
4752,6/30/2002,22673,19967
4752,9/30/2002,23703,20969
4753,12/31/2002,64192,59317
4753,6/30/2002,64267,59898
4753,9/30/2002,63849,59080
4753,3/31/2002,60921,56933
4754,12/31/2002,548233,492637
4754,3/31/2002,508063,461058
4754,6/30/2002,524147,468627
4754,9/30/2002,537183,481410
4756,12/31/2002,149615,131365
4756,3/31/2002,145795,128723
4756,6/30/2002,144568,126657
4756,9/30/2002,144049,125538
4760,12/31/2002,79884,72289
4760,3/31/2002,76374,69146
4760,6/30/2002,78026,70588
4760,9/30/2002,77896,70238
4765,12/31/2002,51227,44406
4765,3/31/2002,51082,44662
4765,6/30/2002,50376,43847
4765,9/30/2002,48765,42008
4766,12/31/2002,32052,26850
4766,3/31/2002,31000,25998
4766,6/30/2002,31250,26078
4766,9/30/2002,31293,26060
4767,12/31/2002,987173,891780
4767,3/31/2002,879124,795044
4767,6/30/2002,902684,814204
4767,9/30/2002,973945,881810
4768,12/31/2002,604825,525866
4768,3/31/2002,558320,481512
4768,6/30/2002,560713,481137
4768,9/30/2002,536824,459198
4769,12/31/2002,59656,52074
4769,3/31/2002,57314,49526
4769,6/30/2002,57129,49556
4769,9/30/2002,57623,50042
4770,12/31/2002,45221,40864
4770,3/31/2002,42996,38540
4770,6/30/2002,43348,38700
4770,9/30/2002,44184,39357
4772,12/31/2002,36479,32321
4772,3/31/2002,36461,32460
4772,6/30/2002,35664,31543
4772,9/30/2002,35211,31079
4773,12/31/2002,108337,98639
4773,3/31/2002,91137,82240
4773,6/30/2002,95756,86510
4773,9/30/2002,100460,90922
4774,12/31/2002,16537,13953
4774,3/31/2002,15689,13139
4774,6/30/2002,15916,13401
4774,9/30/2002,16666,14100
4775,12/31/2002,63038,57041
4775,3/31/2002,64735,59467
4775,6/30/2002,61745,56124
4775,9/30/2002,63995,58064
4777,12/31/2002,59652,52988
4777,3/31/2002,55397,48657
4777,6/30/2002,58220,51653
4777,9/30/2002,59481,52709
4778,12/31/2002,5709,5015
4778,3/31/2002,6056,5382
4778,6/30/2002,5712,5025
