id,date,security
1909,9/30/2002,7173
25332,9/30/2002,2339
28407,6/30/2002,29590
34623,3/31/2002,707
57124,6/30/2002,7980
12504,9/30/2002,289
22271,12/31/2002,49265
34946,12/31/2002,15053
15820,9/30/2002,0
8103,12/31/2002,11775
11347,3/31/2002,15123
27732,3/31/2002,64709
20347,12/31/2002,218851
9651,12/31/2002,6880
12956,6/30/2002,4203
17878,6/30/2002,0
5296,9/30/2002,1230000
249,3/31/2002,3283
21147,6/30/2002,199
20231,12/31/2002,0
7513,3/31/2002,260
8021,6/30/2002,50489
57099,3/31/2002,185
29026,3/31/2002,4569
26638,6/30/2002,375
15136,12/31/2002,11811
8047,6/30/2002,106
21606,6/30/2002,0
7329,12/31/2002,8027
28835,9/30/2002,1885
3217,3/31/2002,4254
35377,12/31/2002,29508
90175,3/31/2002,42734
9523,3/31/2002,0
11537,6/30/2002,1867
13109,12/31/2002,0
4722,6/30/2002,4699
4713,3/31/2002,7868
34252,6/30/2002,0
4471,3/31/2002,102
18714,12/31/2002,292145
22134,12/31/2002,2
9313,6/30/2002,9063
32158,6/30/2002,578047
20544,9/30/2002,8222
27351,3/31/2002,194
57167,6/30/2002,0
27006,12/31/2002,187791
7671,3/31/2002,20589
9875,3/31/2002,439
5593,12/31/2002,117
35361,12/31/2002,9015
34381,9/30/2002,0
23757,9/30/2002,15202
16110,12/31/2002,695
3579,12/31/2002,0
3158,12/31/2002,20
30058,12/31/2002,1202
34844,6/30/2002,3427
18885,3/31/2002,16400
16450,12/31/2002,0
10441,6/30/2002,0
29791,12/31/2002,0
32721,3/31/2002,4543
25267,6/30/2002,3256
33648,3/31/2002,0
8185,6/30/2002,3368
57091,3/31/2002,0
17117,12/31/2002,0
3638,3/31/2002,0
28068,6/30/2002,33165
24966,6/30/2002,0
3973,9/30/2002,32451
16222,3/31/2002,1389
27654,3/31/2002,34709
28421,3/31/2002,114288
31329,6/30/2002,281
9035,12/31/2002,0
29172,3/31/2002,7462
5735,9/30/2002,681
15010,9/30/2002,0
33867,3/31/2002,6156
16101,3/31/2002,8799
9304,6/30/2002,250
18148,12/31/2002,898
28926,3/31/2002,7129
12884,6/30/2002,28645
8083,12/31/2002,3222
21090,3/31/2002,2634
4944,12/31/2002,7606
2039,6/30/2002,43
21978,9/30/2002,62994
24367,12/31/2002,280
35157,9/30/2002,54837
29140,9/30/2002,27212
34448,9/30/2002,3083
18600,6/30/2002,602
12855,9/30/2002,6011
1619,6/30/2002,15177
18120,3/31/2002,0
12461,6/30/2002,0
16527,6/30/2002,778
3673,6/30/2002,7674
10216,3/31/2002,7212
13689,3/31/2002,3890
34978,6/30/2002,0
15957,12/31/2002,403581
8149,6/30/2002,50398
4364,9/30/2002,17958
9716,3/31/2002,912
7468,12/31/2002,989637
22924,3/31/2002,0
33704,3/31/2002,36009
5716,6/30/2002,28
13023,9/30/2002,22122
19420,3/31/2002,13
18019,3/31/2002,792
28018,12/31/2002,306
9356,9/30/2002,2676
19536,3/31/2002,0
16068,12/31/2002,1440000
18562,9/30/2002,6070000
29367,9/30/2002,339422
35451,9/30/2002,12522
1660,12/31/2002,5274
34955,9/30/2002,30655
27235,6/30/2002,49526
8852,12/31/2002,5467
14218,6/30/2002,1655
27044,9/30/2002,7470
27841,6/30/2002,449
27688,9/30/2002,41389
16516,9/30/2002,0
11023,12/31/2002,680
26853,6/30/2002,0
28116,3/31/2002,180161
22894,6/30/2002,648264
4255,12/31/2002,117555
26548,3/31/2002,17
34295,3/31/2002,8941
57117,6/30/2002,0
27530,6/30/2002,13902
13244,12/31/2002,0
28724,6/30/2002,798
32618,9/30/2002,5550000
2824,3/31/2002,58484
22046,3/31/2002,0
16309,6/30/2002,163592
33849,9/30/2002,18410
5241,12/31/2002,61592
14689,6/30/2002,916
29566,3/31/2002,26717
57041,3/31/2002,19094
8193,3/31/2002,6978
17026,9/30/2002,31784
27286,3/31/2002,2897
16191,6/30/2002,0
31361,3/31/2002,230427
28330,12/31/2002,2430000
12093,12/31/2002,11336
27135,6/30/2002,1540
34839,3/31/2002,0
57280,12/31/2002,0
30012,12/31/2002,887615
4569,6/30/2002,25011
9332,12/31/2002,9070
1049,9/30/2002,17552
9727,9/30/2002,401
11406,6/30/2002,5613
32436,9/30/2002,811
16941,6/30/2002,5280
3664,6/30/2002,37
9087,12/31/2002,64467
3113,6/30/2002,2832
8866,12/31/2002,51824
35189,12/31/2002,9115
23632,12/31/2002,0
19540,9/30/2002,1468
15671,9/30/2002,21503
10044,3/31/2002,60876
10307,6/30/2002,15323
12751,3/31/2002,5934
9069,3/31/2002,10807
29875,9/30/2002,156459
10989,6/30/2002,36
3141,6/30/2002,24712
11324,6/30/2002,643
15146,6/30/2002,334
421,6/30/2002,2667
11732,6/30/2002,3411
26588,6/30/2002,2381
1436,6/30/2002,0
190,3/31/2002,3263
1500,6/30/2002,250
15930,6/30/2002,33
4204,3/31/2002,12447
3269,12/31/2002,82934
1464,9/30/2002,0
16220,12/31/2002,3984
1973,6/30/2002,30
26738,9/30/2002,2214
31410,6/30/2002,20577
32698,12/31/2002,20805
28144,12/31/2002,564
18782,6/30/2002,3307
2398,6/30/2002,6551
1597,3/31/2002,33
5742,3/31/2002,16635
9340,12/31/2002,4623
1213,6/30/2002,10017
34824,3/31/2002,13003
23001,6/30/2002,0
30570,3/31/2002,324
25796,9/30/2002,5547
889,3/31/2002,6181
19349,6/30/2002,5724
16179,6/30/2002,1655
28105,12/31/2002,14693
30003,12/31/2002,13
33803,3/31/2002,0
26485,3/31/2002,0
28417,12/31/2002,6321
9647,12/31/2002,4895
18772,12/31/2002,0
2794,9/30/2002,9842
15311,9/30/2002,9365
9818,9/30/2002,3936
57314,12/31/2002,0
13155,12/31/2002,225311
34008,3/31/2002,0
14625,3/31/2002,485
33508,6/30/2002,7720
15353,9/30/2002,2676
26336,9/30/2002,2087
34705,6/30/2002,481
4722,12/31/2002,5141
9137,9/30/2002,4800
23834,6/30/2002,0
28533,3/31/2002,64589
8756,6/30/2002,144
5223,3/31/2002,18354
8556,9/30/2002,3476
639,3/31/2002,5200000
10957,6/30/2002,3843
5536,3/31/2002,0
4995,6/30/2002,45944
291,12/31/2002,2038
16438,9/30/2002,6667
29594,6/30/2002,292
13787,12/31/2002,2478
57368,6/30/2002,0
34844,12/31/2002,5610
26765,6/30/2002,2577
16468,12/31/2002,0
34245,6/30/2002,4524
29523,6/30/2002,18758
11252,9/30/2002,53
19513,3/31/2002,1916
1078,3/31/2002,228166
14769,3/31/2002,3759
34717,3/31/2002,6169
29281,3/31/2002,26393
22563,3/31/2002,142452
17883,3/31/2002,0
1143,6/30/2002,0
34559,9/30/2002,5238
33818,6/30/2002,0
15104,6/30/2002,6124
1715,6/30/2002,262508
10639,3/31/2002,87
90040,3/31/2002,0
8944,6/30/2002,0
11561,3/31/2002,11579
30297,9/30/2002,695507
750,9/30/2002,30274
3158,6/30/2002,23
57031,12/31/2002,0
28729,9/30/2002,26247
23126,3/31/2002,227
34577,9/30/2002,0
5628,9/30/2002,4850
57160,9/30/2002,2069
14074,3/31/2002,3017
5699,3/31/2002,2157
27989,6/30/2002,8786
27206,12/31/2002,0
24660,12/31/2002,9910
32538,3/31/2002,51
6863,9/30/2002,5769
33897,3/31/2002,108330
21591,3/31/2002,18272
33144,9/30/2002,1373
8144,12/31/2002,0
16624,9/30/2002,20449
1520,3/31/2002,39640
34803,12/31/2002,4317
35418,3/31/2002,9248
1600,3/31/2002,2535
10520,9/30/2002,4874
10491,6/30/2002,3989
18489,3/31/2002,41
34087,3/31/2002,0
4620,6/30/2002,0
30387,6/30/2002,1920000
14195,9/30/2002,3377
21258,9/30/2002,59608
34697,3/31/2002,0
432,12/31/2002,0
57252,9/30/2002,6375
16795,6/30/2002,0
90240,9/30/2002,7544
18545,3/31/2002,10786
28266,3/31/2002,10182
13600,9/30/2002,932
57222,12/31/2002,16153
33339,12/31/2002,0
30126,3/31/2002,37005
11242,9/30/2002,763
1612,12/31/2002,4791
23502,9/30/2002,187
33648,9/30/2002,0
57135,9/30/2002,0
34177,3/31/2002,4479
17711,9/30/2002,18319
5699,6/30/2002,1749
29247,9/30/2002,36
10382,3/31/2002,10237
29617,12/31/2002,5998
34113,3/31/2002,2368
253,6/30/2002,25
33667,9/30/2002,0
22331,9/30/2002,8292
18896,3/31/2002,23777
34189,12/31/2002,402
12944,12/31/2002,106564
34763,3/31/2002,0
27317,6/30/2002,4290
22924,9/30/2002,0
4345,6/30/2002,1560
34447,6/30/2002,30372
5580,6/30/2002,0
4777,3/31/2002,0
14025,12/31/2002,2313
1205,12/31/2002,0
16859,9/30/2002,0
10976,12/31/2002,0
18132,6/30/2002,41458
1468,6/30/2002,2064
91,6/30/2002,0
1914,9/30/2002,4217
5822,9/30/2002,13
27932,6/30/2002,26460
28542,9/30/2002,594656
34334,3/31/2002,243
8870,6/30/2002,26400
4646,6/30/2002,2635
15443,9/30/2002,17494
11715,9/30/2002,39
9265,12/31/2002,11237
34252,9/30/2002,11024
34865,12/31/2002,11128
35002,6/30/2002,0
22092,3/31/2002,0
17338,12/31/2002,0
11477,9/30/2002,6578
5757,6/30/2002,129
25158,9/30/2002,47392
15407,6/30/2002,15000000
8829,12/31/2002,0
25911,3/31/2002,0
17520,6/30/2002,76
8495,12/31/2002,2624
35009,3/31/2002,0
33073,12/31/2002,0
5352,3/31/2002,0
57305,6/30/2002,3968
15503,6/30/2002,5704
15258,12/31/2002,11014
34475,9/30/2002,865
29809,12/31/2002,201367
6247,3/31/2002,6281
5694,12/31/2002,5634
34681,6/30/2002,24923
22359,6/30/2002,1429
6158,9/30/2002,12
13736,9/30/2002,0
10173,9/30/2002,635
29049,6/30/2002,2298
15264,9/30/2002,2
13654,6/30/2002,317
26871,9/30/2002,3146
8637,12/31/2002,6271
15417,9/30/2002,10
10825,6/30/2002,37
18861,3/31/2002,1491
14823,9/30/2002,0
9387,9/30/2002,0
26548,12/31/2002,10
33202,9/30/2002,0
18390,12/31/2002,58224
30579,6/30/2002,122345
34656,6/30/2002,28359
17614,6/30/2002,32292
14945,6/30/2002,0
5413,3/31/2002,3520
8885,9/30/2002,1479
19536,9/30/2002,0
17491,9/30/2002,206539
34257,9/30/2002,0
11035,3/31/2002,73075
12135,6/30/2002,0
18035,6/30/2002,128960
9973,3/31/2002,65
30221,12/31/2002,253916
17589,6/30/2002,5
13425,3/31/2002,66513
20038,3/31/2002,121079
18659,12/31/2002,26142
8847,3/31/2002,1822
1695,6/30/2002,11109
5969,12/31/2002,16618
4842,12/31/2002,391988
19657,9/30/2002,10074
15977,9/30/2002,17571
19604,12/31/2002,0
10502,12/31/2002,27
14649,3/31/2002,1320
57174,6/30/2002,2975
17452,3/31/2002,4726
35326,9/30/2002,6465
1829,3/31/2002,385
57303,6/30/2002,0
14155,3/31/2002,15661
23404,12/31/2002,404
303,9/30/2002,0
7128,3/31/2002,10230
8426,12/31/2002,82745
35156,9/30/2002,0
16902,12/31/2002,21639
9668,12/31/2002,3418
2759,3/31/2002,0
26820,6/30/2002,92533
35422,3/31/2002,0
15444,3/31/2002,12144
26729,9/30/2002,0
12732,6/30/2002,16149
32355,9/30/2002,1064
8941,9/30/2002,17517
27252,9/30/2002,5320
12773,3/31/2002,6987
19515,9/30/2002,794
10142,9/30/2002,22265
19195,6/30/2002,2489
23345,12/31/2002,64000
2698,9/30/2002,10694
15432,9/30/2002,4272
57395,9/30/2002,0
35312,3/31/2002,1043
22176,3/31/2002,19337
34211,3/31/2002,1265
27507,6/30/2002,13351
20317,6/30/2002,6534
4931,12/31/2002,34219
30400,6/30/2002,643
30976,6/30/2002,10440
15092,3/31/2002,0
34053,3/31/2002,0
2326,6/30/2002,60892
2467,12/31/2002,20389
4187,3/31/2002,19435
1617,9/30/2002,5459
13919,6/30/2002,9793
57090,6/30/2002,0
28362,6/30/2002,28318
33753,9/30/2002,107
2575,9/30/2002,14456
34858,6/30/2002,1365
9812,3/31/2002,0
11583,9/30/2002,0
10548,12/31/2002,3483
16911,3/31/2002,450
32367,3/31/2002,187
35263,3/31/2002,213209
8946,3/31/2002,693
1361,12/31/2002,0
1145,3/31/2002,150
13622,12/31/2002,18024
8801,12/31/2002,67507
16281,12/31/2002,1562
35420,6/30/2002,0
4076,9/30/2002,4525
29049,9/30/2002,2103
14149,6/30/2002,242304
26753,12/31/2002,14056
32341,12/31/2002,91085
34231,6/30/2002,0
30746,6/30/2002,5020000
27234,6/30/2002,16487
28263,3/31/2002,19245
14712,9/30/2002,4116
30722,9/30/2002,4237
409,6/30/2002,0
23543,6/30/2002,246324
11416,6/30/2002,8
3256,3/31/2002,408
15068,12/31/2002,5
10171,3/31/2002,0
29813,3/31/2002,4280
34888,12/31/2002,7481
90160,3/31/2002,12469
11329,12/31/2002,216
16561,6/30/2002,0
24497,12/31/2002,296
24250,12/31/2002,0
34699,12/31/2002,0
24660,6/30/2002,12299
16464,6/30/2002,24171
13946,3/31/2002,8800
34129,9/30/2002,0
29668,12/31/2002,31807
5481,3/31/2002,4415
35495,9/30/2002,0
11302,3/31/2002,765
28348,9/30/2002,190940
24465,12/31/2002,17341
876,6/30/2002,1244
16858,9/30/2002,47741
20856,9/30/2002,37180
22819,9/30/2002,14944
13249,3/31/2002,700
9155,3/31/2002,3561
30969,6/30/2002,4138
12395,12/31/2002,11539
30133,6/30/2002,14196
34455,9/30/2002,0
33568,12/31/2002,16262
14632,3/31/2002,3
57124,3/31/2002,6183
15990,9/30/2002,6523
13810,12/31/2002,9673
22867,6/30/2002,0
8251,6/30/2002,0
3011,6/30/2002,2920000
30303,6/30/2002,0
12751,6/30/2002,6131
8500,6/30/2002,448
34524,3/31/2002,0
27991,3/31/2002,15345
19501,6/30/2002,1960000
28793,3/31/2002,7876
35433,3/31/2002,29593
4705,3/31/2002,60158
23415,9/30/2002,10793
27197,9/30/2002,131089
31864,12/31/2002,0
33103,9/30/2002,0
23463,6/30/2002,140565
15921,6/30/2002,5944
4787,3/31/2002,144
9325,12/31/2002,1608
34049,6/30/2002,20042
1860,3/31/2002,0
32429,6/30/2002,2745
14907,12/31/2002,0
29689,6/30/2002,21185
29272,3/31/2002,48284
26184,6/30/2002,14080
22838,6/30/2002,6342
27517,6/30/2002,11179
34149,9/30/2002,0
35320,6/30/2002,2125
12515,3/31/2002,11088
15787,6/30/2002,1989
34146,9/30/2002,0
90169,6/30/2002,63097
34930,12/31/2002,198
26491,3/31/2002,17126
12769,6/30/2002,26297
29710,3/31/2002,6232
8903,12/31/2002,0
11311,9/30/2002,22
20329,3/31/2002,4424
15817,9/30/2002,474
13718,6/30/2002,6780000
23472,3/31/2002,0
108,6/30/2002,190
13774,3/31/2002,490
977,6/30/2002,16586
34838,12/31/2002,0
15471,12/31/2002,3700
21230,6/30/2002,230795
5732,6/30/2002,0
2273,3/31/2002,8066
60,6/30/2002,4100
28272,3/31/2002,142523
16130,12/31/2002,0
11716,3/31/2002,54
17446,3/31/2002,1283
20435,3/31/2002,275
28342,6/30/2002,303389
4556,3/31/2002,3869
6354,3/31/2002,14542
8101,3/31/2002,8032
4683,12/31/2002,4
33500,6/30/2002,386
3276,3/31/2002,20905
17572,6/30/2002,16132
14370,3/31/2002,14113
13887,9/30/2002,3840
16278,9/30/2002,1817
9967,9/30/2002,1471
31592,9/30/2002,23497
614,9/30/2002,22636
30005,12/31/2002,5163
13147,6/30/2002,7
6605,3/31/2002,22800
327,3/31/2002,4797
29435,6/30/2002,2437
7070,3/31/2002,39493
3863,12/31/2002,4921
26222,9/30/2002,0
22496,6/30/2002,0
2072,6/30/2002,4356
2476,12/31/2002,0
17162,12/31/2002,48383
34759,6/30/2002,0
22430,9/30/2002,2290
6233,6/30/2002,1484
12884,12/31/2002,33038
3220,6/30/2002,0
27219,9/30/2002,0
5801,9/30/2002,6556
17350,12/31/2002,10595
35090,6/30/2002,0
28059,3/31/2002,7167
34412,9/30/2002,18851
27499,9/30/2002,0
22613,3/31/2002,151035
2331,9/30/2002,2221
11705,9/30/2002,0
591,3/31/2002,2950
19686,9/30/2002,16
34460,12/31/2002,6138
287,12/31/2002,51396
19904,12/31/2002,13767
8595,12/31/2002,1744
15455,12/31/2002,29574
24342,9/30/2002,7
22273,9/30/2002,0
10165,12/31/2002,536
27328,6/30/2002,11349
13052,6/30/2002,5082
32363,9/30/2002,4724
18879,3/31/2002,13234
1168,12/31/2002,22299
57025,9/30/2002,0
16970,3/31/2002,1016
34491,3/31/2002,2705
28332,9/30/2002,19894
7329,3/31/2002,10634
10620,12/31/2002,16103
10816,12/31/2002,193
34221,12/31/2002,8420
10243,9/30/2002,0
5074,6/30/2002,1817
34786,6/30/2002,0
34019,12/31/2002,22430
16458,3/31/2002,5712
14944,12/31/2002,352
5558,3/31/2002,14596
17477,9/30/2002,191
1993,9/30/2002,0
845,12/31/2002,8002
17145,12/31/2002,9854
32423,12/31/2002,32506
11674,6/30/2002,2241
26854,3/31/2002,0
32534,3/31/2002,120
24897,12/31/2002,92
33891,3/31/2002,16432
34147,9/30/2002,153792
34809,9/30/2002,0
1536,6/30/2002,3716
14349,6/30/2002,8502
27178,3/31/2002,0
27394,3/31/2002,3195
11674,12/31/2002,3839
9881,9/30/2002,0
70,3/31/2002,1204
32173,12/31/2002,5417
35223,9/30/2002,0
17165,12/31/2002,3700
31043,9/30/2002,3495
8700,9/30/2002,501
285,12/31/2002,3641
27910,6/30/2002,0
26297,6/30/2002,21298
5219,6/30/2002,13686
238,12/31/2002,0
3219,12/31/2002,1038
34880,12/31/2002,28552
15262,9/30/2002,3991
16983,3/31/2002,0
22257,6/30/2002,13134
4187,9/30/2002,16447
26348,3/31/2002,17711
20429,6/30/2002,18648
32917,6/30/2002,15823
57118,6/30/2002,4987
29703,3/31/2002,0
13290,9/30/2002,5793
28701,12/31/2002,15427
34843,6/30/2002,466
3892,6/30/2002,96215
25093,9/30/2002,2099
23431,3/31/2002,1321
26975,6/30/2002,13034
12128,12/31/2002,176
10644,3/31/2002,37
8136,3/31/2002,6475
16547,12/31/2002,2588
9041,6/30/2002,5
4382,6/30/2002,143272
34311,9/30/2002,5011
8255,3/31/2002,75453
12512,9/30/2002,781
15966,12/31/2002,27091
19106,12/31/2002,2508
530,3/31/2002,7924
30111,12/31/2002,8028
16278,3/31/2002,2281
12787,12/31/2002,6924
26396,12/31/2002,1401
25726,9/30/2002,0
172,6/30/2002,36589
30084,12/31/2002,3709
27757,6/30/2002,16541
26658,6/30/2002,1508
17026,3/31/2002,31880
14275,12/31/2002,23
15397,6/30/2002,0
4988,3/31/2002,1100000
10199,6/30/2002,0
6664,3/31/2002,3121
17672,6/30/2002,11077
19638,6/30/2002,1850
14776,9/30/2002,9521
4675,12/31/2002,0
5966,9/30/2002,24225
14026,6/30/2002,0
9328,6/30/2002,0
34507,3/31/2002,14908
4444,3/31/2002,7097
30713,6/30/2002,5348
10066,12/31/2002,462
13063,3/31/2002,29252
18199,9/30/2002,24610
14074,12/31/2002,7096
14507,3/31/2002,2461
2792,3/31/2002,5797
35303,3/31/2002,1508
13109,9/30/2002,0
60,3/31/2002,4817
2482,3/31/2002,83
19975,6/30/2002,43807
5757,12/31/2002,111
8672,3/31/2002,0
35035,6/30/2002,5896
28235,9/30/2002,5807
4978,6/30/2002,2710000
6658,12/31/2002,62
30879,9/30/2002,102888
14521,3/31/2002,3494
12549,6/30/2002,15385
14973,6/30/2002,284
27205,6/30/2002,3190
13290,6/30/2002,4996
5738,9/30/2002,7806
30132,3/31/2002,1551
34668,3/31/2002,3254
29238,9/30/2002,6159
35395,6/30/2002,4484
11355,6/30/2002,0
16569,6/30/2002,0
29690,6/30/2002,19286
1439,9/30/2002,0
25703,3/31/2002,4961
33467,3/31/2002,3284
35159,9/30/2002,37054
33860,12/31/2002,25434
5718,9/30/2002,0
5058,6/30/2002,4843
15809,6/30/2002,27356
26977,12/31/2002,3605
4796,12/31/2002,1504
11401,12/31/2002,3001
22205,9/30/2002,0
27331,9/30/2002,0
28706,12/31/2002,71287
9733,12/31/2002,67
2615,6/30/2002,35403
19686,6/30/2002,22
29120,12/31/2002,16565
13599,9/30/2002,15484
5377,3/31/2002,395
9956,3/31/2002,668
10988,6/30/2002,77936
35188,9/30/2002,113
3226,12/31/2002,15886
26602,9/30/2002,3470
28314,3/31/2002,2079
15156,3/31/2002,1478
57112,3/31/2002,9584
8126,9/30/2002,7903
13794,12/31/2002,10637
1949,3/31/2002,121
19487,12/31/2002,5
33405,3/31/2002,27999
19710,12/31/2002,1
27089,12/31/2002,0
57105,9/30/2002,4047
19040,6/30/2002,43190
27909,6/30/2002,36762
28663,6/30/2002,3990
10988,3/31/2002,56014
9634,12/31/2002,2170
4739,12/31/2002,10140
27760,12/31/2002,92100
15787,12/31/2002,2330
33616,12/31/2002,2241
32612,9/30/2002,2
33010,3/31/2002,1038
34258,6/30/2002,8622
32174,6/30/2002,82259
33667,6/30/2002,0
2057,9/30/2002,72
17883,9/30/2002,0
34503,9/30/2002,1060
195,9/30/2002,0
14247,12/31/2002,9053
26703,12/31/2002,40107
1941,12/31/2002,0
34987,12/31/2002,0
22039,9/30/2002,0
1090,9/30/2002,706
8183,9/30/2002,2723
4673,3/31/2002,6619
22441,6/30/2002,2798
35319,3/31/2002,4651
8745,6/30/2002,16054
10998,9/30/2002,1073
35163,9/30/2002,3426
8140,12/31/2002,8326
21247,12/31/2002,19422
2335,3/31/2002,0
34711,3/31/2002,1325
32736,12/31/2002,38825
33525,9/30/2002,20078
1124,3/31/2002,6483
16600,3/31/2002,0
19788,12/31/2002,4384
8421,9/30/2002,41453
35269,6/30/2002,0
19744,3/31/2002,5662
17374,6/30/2002,0
23346,3/31/2002,217856
27510,6/30/2002,0
17323,3/31/2002,27057
33985,12/31/2002,6183
8945,9/30/2002,2404
10810,12/31/2002,3702
9978,9/30/2002,77780
9128,3/31/2002,645
16934,12/31/2002,21587
23594,6/30/2002,103148
21352,9/30/2002,12482
35200,9/30/2002,19792
34214,3/31/2002,0
26690,6/30/2002,27
916,12/31/2002,257
33656,6/30/2002,0
15480,3/31/2002,9014
20179,6/30/2002,40674
57085,3/31/2002,2945
6989,9/30/2002,439297
17355,9/30/2002,0
35543,3/31/2002,0
33791,9/30/2002,68125
10567,9/30/2002,0
30291,3/31/2002,5512
27946,9/30/2002,27566
879,6/30/2002,11164
34694,6/30/2002,217
16897,9/30/2002,25286
11444,9/30/2002,3123
32082,3/31/2002,0
25750,3/31/2002,0
10458,3/31/2002,4924
24500,6/30/2002,7873
1793,6/30/2002,3814
17514,12/31/2002,211870
10904,9/30/2002,101585
21267,12/31/2002,9191
13632,9/30/2002,6967
8217,9/30/2002,10
11331,12/31/2002,0
16039,12/31/2002,40716
20001,9/30/2002,124209
4035,3/31/2002,0
15523,9/30/2002,0
9735,6/30/2002,0
34816,3/31/2002,0
25247,9/30/2002,25698
23743,6/30/2002,10874
14168,3/31/2002,0
32266,12/31/2002,90899
31257,3/31/2002,1336
6423,3/31/2002,158404
9719,9/30/2002,444
30364,6/30/2002,2759
9831,6/30/2002,0
18344,9/30/2002,2310
1014,6/30/2002,2254
31419,6/30/2002,13193
29981,6/30/2002,22775
33993,6/30/2002,0
28671,6/30/2002,244903
15799,9/30/2002,4056
27091,9/30/2002,19919
34998,6/30/2002,3687
22971,3/31/2002,8
10961,9/30/2002,493
34974,6/30/2002,0
34645,12/31/2002,0
16707,6/30/2002,0
238,9/30/2002,0
3401,9/30/2002,0
34809,3/31/2002,0
32770,6/30/2002,4337
29617,3/31/2002,8579
2720,9/30/2002,188861
16483,3/31/2002,6261
29967,12/31/2002,5
35461,12/31/2002,8766
5855,9/30/2002,6002
15934,6/30/2002,2458
28916,9/30/2002,18253
18013,12/31/2002,51499
18356,3/31/2002,2163
11200,3/31/2002,4616
2764,3/31/2002,16818
8282,9/30/2002,7463
30742,3/31/2002,5694
1619,12/31/2002,9991
17999,12/31/2002,11
22242,3/31/2002,862
33792,9/30/2002,2850
34398,9/30/2002,9251
18384,3/31/2002,43
8647,3/31/2002,363
33508,3/31/2002,6534
2765,6/30/2002,0
34713,6/30/2002,10582
14820,12/31/2002,200
10318,6/30/2002,70
34903,9/30/2002,8217
15345,9/30/2002,21849
33993,9/30/2002,0
21881,12/31/2002,38157
33922,3/31/2002,10057
30319,3/31/2002,17412
17892,9/30/2002,14776
35577,3/31/2002,0
9259,3/31/2002,922
17750,9/30/2002,32370
33540,6/30/2002,36459
13603,12/31/2002,0
30128,6/30/2002,1527
9658,12/31/2002,5611
13202,3/31/2002,150
4958,9/30/2002,697
845,9/30/2002,9218
19272,9/30/2002,4612
6892,9/30/2002,0
4198,3/31/2002,7312
34253,12/31/2002,32465
57183,12/31/2002,26229
20226,12/31/2002,0
17278,6/30/2002,0
21987,3/31/2002,13246
27362,12/31/2002,49
7278,12/31/2002,271582
81,12/31/2002,7068
9243,12/31/2002,119942
22754,6/30/2002,2728
267,3/31/2002,20448
19742,3/31/2002,0
26351,3/31/2002,688
17633,9/30/2002,58269
10881,9/30/2002,103
20183,9/30/2002,5427
266,12/31/2002,6396
3179,6/30/2002,5822
4130,12/31/2002,0
17821,3/31/2002,154
14704,3/31/2002,29781
4683,6/30/2002,5
9423,6/30/2002,10125
14445,12/31/2002,0
34506,9/30/2002,1849
33938,3/31/2002,11544
12354,3/31/2002,0
3850,12/31/2002,15
17444,6/30/2002,0
27201,3/31/2002,0
38129,6/30/2002,55061
17838,3/31/2002,406627
22394,6/30/2002,103
16653,12/31/2002,13753
35492,9/30/2002,2878
953,6/30/2002,130594
34289,6/30/2002,224
1413,3/31/2002,169
30255,12/31/2002,790562
18630,12/31/2002,56380
18129,12/31/2002,186116
4026,9/30/2002,3133
11361,9/30/2002,0
9499,3/31/2002,6567
23268,6/30/2002,985
17713,9/30/2002,4193
28356,3/31/2002,8168
18958,12/31/2002,5697
34571,3/31/2002,144894
35521,12/31/2002,6091
8074,9/30/2002,13902
35,9/30/2002,139065
16471,6/30/2002,287
976,12/31/2002,4814
4061,9/30/2002,66
3080,12/31/2002,4811
10492,12/31/2002,12810
30167,9/30/2002,13646
21034,12/31/2002,4549
34945,6/30/2002,3357
34483,9/30/2002,0
13551,9/30/2002,574
35029,12/31/2002,6827
1609,9/30/2002,19801
4324,6/30/2002,2017
1550,9/30/2002,32
30394,9/30/2002,100855
26911,6/30/2002,10480
14552,3/31/2002,7833
27677,9/30/2002,5378
17923,12/31/2002,4238
29495,12/31/2002,14776
57158,9/30/2002,0
27010,12/31/2002,97
29961,12/31/2002,4416
9837,3/31/2002,3758
34088,3/31/2002,20854
21342,3/31/2002,3
31123,12/31/2002,98
27476,9/30/2002,40695
25886,3/31/2002,631
27802,6/30/2002,6551
5599,3/31/2002,12236
8533,3/31/2002,7700
12855,3/31/2002,8722
32293,3/31/2002,0
17451,9/30/2002,0
16569,12/31/2002,0
29008,12/31/2002,0
50028,3/31/2002,10355
12325,12/31/2002,1595
23178,3/31/2002,9972
17308,9/30/2002,332076
35407,3/31/2002,0
6680,12/31/2002,2923
34047,3/31/2002,10783
3757,9/30/2002,4937
26594,12/31/2002,2478
6672,12/31/2002,13200000
34182,12/31/2002,2891
5117,12/31/2002,777
29245,9/30/2002,24667
5193,12/31/2002,3248
8668,3/31/2002,7018
5803,12/31/2002,1736
18117,3/31/2002,248966
21746,6/30/2002,0
9486,12/31/2002,0
21777,3/31/2002,12649
26256,12/31/2002,9378
11746,6/30/2002,8
26489,6/30/2002,8244
10432,3/31/2002,944
33111,6/30/2002,819
32260,6/30/2002,16211
32960,6/30/2002,30581
31118,6/30/2002,16170
34359,9/30/2002,0
4640,9/30/2002,1452
14708,12/31/2002,163762
29767,6/30/2002,460
27041,9/30/2002,223462
26816,6/30/2002,0
14266,3/31/2002,3778
